"","GEOID","Adjusted.Grade","New.","Other.Location.Code.in.LCGMS","School.Name","SED.Code","Location.Code","District","Latitude","Longitude","Address..Full.","City","Zip","Grades","Grade.Low","Grade.High","Community.School.","Economic.Need.Index","School.Income.Estimate","Percent.ELL","Percent.Asian","Percent.Black","Percent.Hispanic","Percent.Black...Hispanic","Percent.White","Student.Attendance.Rate","Percent.of.Students.Chronically.Absent","Rigorous.Instruction..","Rigorous.Instruction.Rating","Collaborative.Teachers..","Collaborative.Teachers.Rating","Supportive.Environment..","Supportive.Environment.Rating","Effective.School.Leadership..","Effective.School.Leadership.Rating","Strong.Family.Community.Ties..","Strong.Family.Community.Ties.Rating","Trust..","Trust.Rating","Student.Achievement.Rating","Average.ELA.Proficiency","Average.Math.Proficiency","NumOfLibraries","NumOfAfterSchoolProgs","NumOfLowIncomeUnits","SchoolGEOID","MedianHldIncome","IncomeToPovertyRatio","ChildPoverty","CountofSNAPHlds","HealthCoverage"
"1180","36081119500","","","","P.S. 107 THOMAS A DOOLEY",3.43e+11,"25Q107",25,40.755444,-73.799406,"167-02 45TH AVE FLUSHING, NY 11358","FLUSHING",11358,"PK,0K,01,02,03,04,05","PK",5,"No","0.43","63863.56",0.2,0.51,0.01,0.32,0.34,0.14,"0.96","0.12","0.82","Approaching Target","0.8","Approaching Target","0.91","Meeting Target","0.65","Not Meeting Target","0.85","Meeting Target","0.83","Approaching Target","Meeting Target","2.71","3.16",2,2,0,"360811195001005",77115,346,0,16,37
"1181","36081120500","","","","P.S. 024 ANDREW JACKSON",3.43e+11,"25Q024",25,40.751762,-73.81778,"141-11 HOLLY AVE FLUSHING, NY 11355","FLUSHING",11355,"PK,0K,01,02,03,04,05","PK",5,"No","0.54","40033.97",0.4,0.85,0.03,0.1,0.13,0.01,"0.97","0.07","0.89","Exceeding Target","0.87","Meeting Target","0.93","Exceeding Target","0.75","Approaching Target","0.82","Approaching Target","0.87","Meeting Target","Exceeding Target","2.83","3.41",3,16,1,"360811205001002",27098,714,0,168,90
"1182","36081121500","","","","P.S. 163 FLUSHING HEIGHTS",3.43e+11,"25Q163",25,40.741093,-73.808757,"159-01 59TH AVE FLUSHING, NY 11365","FLUSHING",11365,"PK,0K,01,02,03,04,05","PK",5,"No","0.48","56868.76",0.45,0.79,0.03,0.15,0.18,0.02,"0.97","0.07","0.94","Exceeding Target","0.95","Meeting Target","0.95","Exceeding Target","0.9","Exceeding Target","0.81","Approaching Target","0.98","Exceeding Target","Meeting Target","2.87","3.35",2,11,0,"360811215002001",63409,1070,94,158,383
"1183","36081122300","","","","P.S. 173 FRESH MEADOWS",3.43e+11,"26Q173",26,40.734087,-73.795283,"174-10 67TH AVE FLUSHING, NY 11365","FLUSHING",11365,"PK,0K,01,02,03,04,05,SE","PK",5,"No","0.31","77541.61",0.1,0.58,0.01,0.11,0.13,0.27,"0.97","0.05","0.91","Exceeding Target","0.93","Exceeding Target","0.94","Exceeding Target","0.81","Meeting Target","0.85","Meeting Target","0.96","Exceeding Target","Meeting Target","3","3.49",3,9,0,"360811223003000",69292,967,0,49,208
"1184","36081122701","","","","P.S./M.S. 200 - THE POMONOK SCHOOL & STAR ACADEMY",3.43e+11,"25Q200",25,40.73106,-73.805449,"70-10 164TH ST FLUSHING, NY 11365","FLUSHING",11365,"PK,0K,01,02,03,04,05,06,07,08","PK",8,"No","0.53","47345.33",0.06,0.13,0.23,0.46,0.69,0.16,"0.94","0.18","0.89","Approaching Target","0.92","Meeting Target","0.78","Approaching Target","0.88","Exceeding Target","0.83","Meeting Target","0.91","Meeting Target","Meeting Target","2.66","2.61",2,12,0,"360811227014000",57727,3090,203,189,547
"1185","36081122702","","","","P.S. 201 THE DISCOVERY SCHOOL FOR INQUIRY AND RESEARCH",3.43e+11,"25Q201",25,40.736521,-73.813001,"65-11 155TH ST FLUSHING, NY 11367","FLUSHING",11367,"PK,0K,01,02,03,04,05","PK",5,"No","0.75","34723.19",0.09,0.18,0.41,0.36,0.77,0.04,"0.92","0.29","0.9","Exceeding Target","0.83","Meeting Target","0.92","Meeting Target","0.75","Approaching Target","0.84","Meeting Target","0.89","Meeting Target","Meeting Target","2.56","2.72",3,13,0,"360811227025001",24177,1831,63,315,1035
"1186","36081125700","","","","P.S. 154 QUEENS",3.43e+11,"25Q154",25,40.726437,-73.807592,"75-02 162ND ST FLUSHING, NY 11366","FLUSHING",11366,"PK,0K,01,02,03,04,05","PK",5,"No","0.55","51933.12",0.24,0.55,0.08,0.23,0.3,0.13,"0.95","0.12","0.96","Exceeding Target","0.91","Meeting Target","0.96","Exceeding Target","0.89","Exceeding Target","0.83","Meeting Target","0.94","Exceeding Target","Approaching Target","2.63","2.93",2,10,0,"360811257001004",56357,649,21,58,253
"1187","36081125700","","","","I.S. 250 THE ROBERT F. KENNEDY COMMUNITY MIDDLE SCHOOL",3.43e+11,"25Q250",25,40.724191,-73.80937,"158-40 76TH RD FLUSHING, NY 11366","FLUSHING",11366,"06,07,08","6",8,"No","0.61","N/A",0.18,0.33,0.28,0.25,0.53,0.11,"0.92","0.28","0.8","Approaching Target","0.79","Approaching Target","0.85","Approaching Target","0.73","Approaching Target","0.71","Approaching Target","0.87","Meeting Target","Meeting Target","2.4","2.44",2,11,0,"360811257002002",56357,649,21,58,253
"1188","36081125700","","","","QUEENS SCHOOL OF INQUIRY, THE",3.43e+11,"25Q252",25,40.724191,-73.80937,"158-40 76TH RD FLUSHING, NY 11366","FLUSHING",11366,"06,07,08,09,10,11,12","6",12,"No","0.44","N/A",0.02,0.4,0.17,0.23,0.4,0.18,"0.96","0.09","0.81","Meeting Target","0.87","Approaching Target","0.85","Meeting Target","0.82","Meeting Target","0.73","Approaching Target","0.89","Meeting Target","Approaching Target","2.8","2.8",2,11,0,"360811257002002",56357,649,21,58,253
"1189","36081126700","","","","QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL",3.43e+11,"28Q680",28,40.71855,-73.805991,"160-20 GOETHALS AVE JAMAICA, NY 11432","JAMAICA",11432,"07,08,09,10,11,12","7",12,"No","0.41","N/A",0,0.47,0.35,0.11,0.46,0.03,"0.98","0.01","0.85","Meeting Target","0.59","Meeting Target","0.82","Exceeding Target","0.45","Not Meeting Target","0.66","Not Meeting Target","0.64","Not Meeting Target","Meeting Target","3.43","3.53",2,10,0,"360811267002001",81379,495,5,41,78
"1190","36081127700","","","","P.S./ IS 178 HOLLISWOOD",3.43e+11,"26Q178",26,40.724401,-73.777475,"189-10 RADNOR RD JAMAICA, NY 11423","JAMAICA",11423,"PK,0K,01,02,03,04,05,06,07,08","PK",8,"No","0.22","92649.61",0.04,0.14,0.07,0.1,0.17,0.66,"0.96","0.06","0.93","Exceeding Target","0.93","Exceeding Target","0.86","Meeting Target","0.84","Meeting Target","0.85","Meeting Target","0.9","Meeting Target","Meeting Target","2.86","3.28",2,10,0,"360811277004012",116734,825,0,7,97
"1191","36081129104","","","","P.S. 188 KINGSBURY",3.43e+11,"26Q188",26,40.735064,-73.751895,"218-12 HARTLAND AVE FLUSHING, NY 11364","FLUSHING",11364,"0K,01,02,03,04,05","0K",5,"No","0.14","83369.58",0.03,0.58,0.02,0.07,0.09,0.3,"0.97","0.03","0.89","Exceeding Target","0.93","Exceeding Target","0.98","Exceeding Target","0.91","Exceeding Target","0.91","Exceeding Target","0.94","Exceeding Target","Exceeding Target","3.46","3.84",1,2,0,"360811291044009",81058,1221,0,60,19
"1192","36081134100","","","","J.H.S. 216 GEORGE J. RYAN",3.43e+11,"26Q216",26,40.73726,-73.794463,"64-20 175TH ST FLUSHING, NY 11365","FLUSHING",11365,"06,07,08","6",8,"No","0.4","N/A",0.08,0.68,0.06,0.11,0.17,0.14,"0.97","0.05","0.88","Exceeding Target","0.85","Exceeding Target","0.85","Exceeding Target","0.81","Meeting Target","0.75","Approaching Target","0.86","Approaching Target","Exceeding Target","3.1","3.41",3,8,0,"360811341003004",84107,850,20,58,112
"1193","36081134700","","","","P.S. 026 RUFUS KING",3.43e+11,"26Q026",26,40.736575,-73.778081,"195-02 69TH AVE FLUSHING, NY 11365","FLUSHING",11365,"PK,0K,01,02,03,04,05","PK",5,"No","0.39","59032.41",0.1,0.61,0.1,0.16,0.26,0.11,"0.96","0.1","0.91","Meeting Target","0.84","Meeting Target","0.95","Meeting Target","0.7","Approaching Target","0.82","Approaching Target","0.87","Meeting Target","Exceeding Target","3.05","3.25",2,8,0,"360811347004000",58700,2503,228,150,356
"1194","36081137700","","","","P.S. 213 THE CARL ULLMAN SCHOOL",3.43e+11,"26Q213",26,40.747524,-73.745381,"231-02 67TH AVE BAYSIDE, NY 11361","BAYSIDE",11361,"PK,0K,01,02,03,04,05","PK",5,"No","0.31","66136.85",0.1,0.68,0.06,0.13,0.19,0.11,"0.97","0.05","0.89","Exceeding Target","0.87","Exceeding Target","0.98","Exceeding Target","0.79","Meeting Target","0.87","Meeting Target","0.92","Meeting Target","Meeting Target","3.02","3.4",0,4,0,"360811377002000",65591,1636,51,148,291
"1195","36081138501","","","","P.S. 203 OAKLAND GARDENS",3.43e+11,"26Q203",26,40.753563,-73.759991,"53-11 SPRNGFLD BLVD BAYSIDE, NY 11361","BAYSIDE",11361,"PK,0K,01,02,03,04,05","PK",5,"No","0.22","73229.87",0.11,0.72,0.02,0.09,0.11,0.15,"0.97","0.03","0.91","Exceeding Target","0.93","Exceeding Target","0.97","Exceeding Target","0.88","Meeting Target","0.84","Meeting Target","0.92","Meeting Target","Exceeding Target","3.45","3.83",1,3,0,"360811385011009",64176,1199,0,104,100
"1196","36081140901","","","","P.S. 162 JOHN GOLDEN",3.43e+11,"26Q162",26,40.748394,-73.776565,"201-02 53RD AVE BAYSIDE, NY 11361","BAYSIDE",11361,"0K,01,02,03,04,05","0K",5,"No","0.31","79341.19",0.12,0.7,0.02,0.11,0.13,0.15,"0.97","0.04","0.95","Exceeding Target","0.91","Exceeding Target","0.96","Exceeding Target","0.85","Meeting Target","0.81","Approaching Target","0.89","Meeting Target","Exceeding Target","2.98","3.55",3,5,0,"360811409011003",100536,243,2,19,20
"1197","36081144700","","","","J.H.S. 074 NATHANIEL HAWTHORNE",3.43e+11,"26Q074",26,40.758543,-73.77397,"61-15 OCEANIA ST BAYSIDE, NY 11361","BAYSIDE",11361,"06,07,08","6",8,"No","0.26","N/A",0.04,0.66,0.05,0.1,0.15,0.18,"0.98","0.04","0.85","Meeting Target","0.87","Exceeding Target","0.85","Exceeding Target","0.87","Meeting Target","0.73","Approaching Target","0.88","Meeting Target","Exceeding Target","3.29","3.58",2,3,0,"360811447001001",76250,771,7,67,132
"1198","36081144700","","","","P.S. 031 BAYSIDE",3.43e+11,"26Q031",26,40.757631,-73.769148,"211-45 46TH RD BAYSIDE, NY 11361","BAYSIDE",11361,"PK,0K,01,02,03,04,05","PK",5,"No","0.35","73209.31",0.09,0.54,0.1,0.22,0.31,0.15,"0.96","0.08","0.96","Exceeding Target","0.93","Exceeding Target","0.95","Exceeding Target","0.88","Meeting Target","0.85","Meeting Target","0.95","Exceeding Target","Exceeding Target","2.97","3.39",2,3,0,"360811447002000",76250,771,7,67,132
"1199","36081144700","","","","M.S. 158 MARIE CURIE",3.43e+11,"26Q158",26,40.756375,-73.77232,"46-35 OCEANIA ST BAYSIDE, NY 11361","BAYSIDE",11361,"06,07,08","6",8,"No","0.27","N/A",0.06,0.61,0.05,0.14,0.19,0.2,"0.97","0.05","0.88","Exceeding Target","0.91","Meeting Target","0.83","Meeting Target","0.85","Meeting Target","0.72","Approaching Target","0.9","Meeting Target","Meeting Target","3.15","3.46",2,3,0,"360811447002006",76250,771,7,67,132
"1200","36081146300","","","","P.S. 130",3.43e+11,"25Q130",26,40.760072,-73.783908,"200-01 42ND AVE BAYSIDE, NY 11361","BAYSIDE",11361,"0K,01,02,03","0K",3,"No","0.31","63770.09",0.13,0.53,0.03,0.18,0.21,0.23,"0.95","0.14","0.99","N/A","0.97","N/A","0.99","N/A","0.91","N/A","0.89","N/A","0.98","N/A","N/A","N/A","N/A",2,3,0,"360811463002001",83322,768,0,100,47
"1201","36081147900","","","","P.S. 094 DAVID D. PORTER",3.43e+11,"26Q094",26,40.771304,-73.738765,"41-77 LITTLE NECK PKWY LITTLE NECK, NY 11363","LITTLE NECK",11363,"0K,01,02,03,04,05","0K",5,"No","0.24","81270.61",0.07,0.45,0.05,0.22,0.27,0.25,"0.97","0.05","0.95","Exceeding Target","0.95","Meeting Target","0.98","Exceeding Target","0.81","Meeting Target","0.9","Exceeding Target","0.93","Meeting Target","Meeting Target","3.02","3.35",2,0,0,"360811479001013",81031,1268,76,62,296
"1202","36081148300","","","","P.S. 098 THE DOUGLASTON SCHOOL",3.43e+11,"26Q098",26,40.76913,-73.749839,"40-20 235TH ST DOUGLASTON, NY 11363","DOUGLASTON",11363,"0K,01,02,03,04,05","0K",5,"No","0.14","89380.41",0.02,0.28,0.05,0.15,0.2,0.46,"0.96","0.04","0.95","Exceeding Target","0.96","Exceeding Target","0.99","Exceeding Target","0.85","Meeting Target","0.9","Meeting Target","0.96","Exceeding Target","Meeting Target","3.27","3.51",1,0,0,"360811483002008",120766,808,0,46,20
"1203","36081150701","","","","J.H.S. 067 LOUIS PASTEUR",3.43e+11,"26Q067",26,40.762437,-73.734426,"51-60 MARATHON PKWY LITTLE NECK, NY 11362","LITTLE NECK",11362,"06,07,08","6",8,"No","0.21","N/A",0.02,0.62,0.03,0.12,0.14,0.23,"0.98","0.04","0.87","Exceeding Target","0.87","Exceeding Target","0.83","Meeting Target","0.73","Approaching Target","0.73","Approaching Target","0.83","Approaching Target","Meeting Target","3.27","3.66",2,1,0,"360811507011010",94375,863,0,8,55
"1204","36081152901","","","","P.S. 221 THE NORTH HILLS SCHOOL",3.43e+11,"26Q221",26,40.758641,-73.73135,"57-40 MARATHON PKWY LITTLE NECK, NY 11362","LITTLE NECK",11362,"PK,0K,01,02,03,04,05","PK",5,"No","0.22","84647.32",0.05,0.65,0.03,0.13,0.16,0.19,"0.97","0.06","0.96","Exceeding Target","0.98","Exceeding Target","0.97","Exceeding Target","0.91","Exceeding Target","0.84","Meeting Target","0.98","Exceeding Target","Meeting Target","3.14","3.65",2,5,0,"360811529013001",83393,1757,0,45,156
"1205","36081155102","","","","P.S. 186 CASTLEWOOD",3.43e+11,"26Q186",26,40.749967,-73.721714,"252-12 72ND AVE BELLEROSE, NY 11426","BELLEROSE",11426,"PK,0K,01,02,03,04,05","PK",5,"No","0.2","77735.96",0.01,0.34,0.13,0.21,0.34,0.29,"0.96","0.09","0.89","Meeting Target","0.79","Meeting Target","0.95","Meeting Target","0.61","Approaching Target","0.89","Meeting Target","0.79","Approaching Target","Exceeding Target","3.14","3.38",2,9,0,"360811551021002",88899,1727,0,25,171
"1206","36081156700","","","","P.S./I.S. 266",3.43e+11,"26Q266",26,40.746011,-73.728385,"74-10 COMMONWEALTH BLVD BELLEROSE, NY 11426","BELLEROSE",11426,"PK,0K,01,02,03,04,05,06,07,08","PK",8,"No","0.24","77165.95",0.03,0.43,0.14,0.24,0.38,0.17,"0.97","0.05","0.89","Meeting Target","0.88","Exceeding Target","0.86","Exceeding Target","0.87","Meeting Target","0.84","Meeting Target","0.9","Meeting Target","Exceeding Target","3.07","3.33",3,6,0,"360811567001001",NA,152,0,31,9
"1207","36081156700","","","","P.S./I.S. 208",3.43e+11,"29Q208",26,40.744184,-73.727581,"74-30 COMMONWLTH BLVD BELLEROSE, NY 11426","BELLEROSE",11426,"0K,01,02,03,04,05,06,07,08","0K",8,"No","0.3","73222.68",0.01,0.09,0.75,0.13,0.87,0.01,"0.96","0.06","0.94","Exceeding Target","0.93","Exceeding Target","0.88","Meeting Target","0.84","Meeting Target","0.83","Approaching Target","0.91","Meeting Target","Meeting Target","2.86","2.92",2,8,0,"360811567001001",NA,152,0,31,9
"1208","36081157101","","","","P.S. 133 QUEENS",3.43e+11,"26Q133",26,40.731728,-73.717947,"248-05 86TH AVE BELLEROSE, NY 11426","BELLEROSE",11426,"PK,0K,01,02,03,04,05","PK",5,"No","0.33","81807.45",0.07,0.64,0.06,0.15,0.21,0.12,"0.96","0.07","0.96","Exceeding Target","0.95","Meeting Target","0.98","Exceeding Target","0.92","Exceeding Target","0.85","Meeting Target","0.95","Exceeding Target","Exceeding Target","3.12","3.5",2,4,0,"360811571018005",80931,1977,162,52,56
"1209","36081157902","","","","THE JAMES J. AMBROSE SCHOOL",3.43e+11,"26Q115",26,40.743857,-73.709297,"80-51 261ST ST FLORAL PARK, NY 11004","FLORAL PARK",11004,"PK,0K,01,02,03,04,05","PK",5,"No","0.25","79768.33",0.07,0.68,0.06,0.14,0.2,0.09,"0.96","0.08","0.92","Exceeding Target","0.89","Exceeding Target","0.97","Exceeding Target","0.81","Meeting Target","0.82","Approaching Target","0.92","Meeting Target","Exceeding Target","3.26","3.64",2,7,0,"360811579022000",103125,972,0,89,88
"1210","36081157902","","","","IRWIN ALTMAN MIDDLE SCHOOL 172",3.43e+11,"26Q172",26,40.742067,-73.713022,"81-14 257TH ST FLORAL PARK, NY 11004","FLORAL PARK",11004,"06,07,08","6",8,"No","0.27","N/A",0.04,0.62,0.1,0.13,0.23,0.13,"0.97","0.06","0.86","Meeting Target","0.79","Approaching Target","0.82","Meeting Target","0.68","Not Meeting Target","0.73","Approaching Target","0.82","Approaching Target","Meeting Target","2.96","3.08",2,8,0,"360811579023005",103125,972,0,89,88
"1211","36081157903","","","","P.S. 191 MAYFLOWER",3.43e+11,"26Q191",26,40.734222,-73.70892,"85-15 258TH ST FLORAL PARK, NY 11001","FLORAL PARK",11001,"PK,0K,01,02,03,04,05","PK",5,"No","0.32","80741.83",0.12,0.71,0.04,0.11,0.16,0.11,"0.97","0.04","0.95","Exceeding Target","0.94","Exceeding Target","0.97","Exceeding Target","0.9","Exceeding Target","0.84","Meeting Target","0.97","Exceeding Target","Meeting Target","2.99","3.2",2,4,0,"360811579033003",82148,1070,12,10,132
"1212","36081162100","","","","P.S. 018 WINCHESTER",3.43e+11,"26Q018",26,40.732107,-73.732064,"86-35 235TH CT QUEENS VILLAGE, NY 11427","QUEENS VILLAGE",11427,"PK,0K,01,02,03,04,05","PK",5,"No","0.26","74750.21",0.07,0.72,0.1,0.11,0.2,0.06,"0.96","0.08","0.95","Exceeding Target","0.98","Exceeding Target","0.99","Exceeding Target","0.92","Exceeding Target","0.87","Meeting Target","0.98","Exceeding Target","Approaching Target","2.87","3.29",2,4,0,"360811621001003",65114,1510,57,75,409
"1213","36085000800","","","","P.S. 013 M. L. LINDEMEYER",3.53e+11,"31R013",31,40.613146,-74.06915,"191 VERMONT AVE STATEN ISLAND, NY 10305","STATEN ISLAND",10305,"PK,0K,01,02,03,04,05","PK",5,"No","0.64","62621.47",0.13,0.15,0.16,0.44,0.6,0.22,"0.94","0.2","0.94","Meeting Target","0.93","Exceeding Target","0.95","Meeting Target","0.85","Meeting Target","0.88","Meeting Target","0.94","Exceeding Target","Meeting Target","2.48","2.76",0,10,3,"360850008001021",78014,1463,1380,1979,5637
"1214","36085000900","","","","P.S. 031 WILLIAM T. DAVIS",3.53e+11,"31R031",31,40.641954,-74.085457,"55 LAYTON AVE STATEN ISLAND, NY 10301","STATEN ISLAND",10301,"PK,0K,01,02,03,04,05","PK",5,"No","0.9","49054.18",0.04,0,0.52,0.39,0.91,0.04,"0.9","0.41","0.89","Approaching Target","0.9","Meeting Target","0.89","Approaching Target","0.78","Meeting Target","0.85","Meeting Target","0.93","Meeting Target","Meeting Target","2.12","2.18",1,13,1,"360850009002001",47868,410,546,615,1724
"1215","36085001100","","","","P.S. 74 FUTURE LEADERS ELEMENTARY SCHOOL",3.53e+11,"31R074",31,40.638837,-74.079494,"211 DANIEL LOW TERR STATEN ISLAND, NY 10301","STATEN ISLAND",10301,"0K,01,02,03,04,05","0K",5,"No","0.82","48219.48",0.3,0.07,0.24,0.63,0.87,0.06,"0.92","0.29","0.83","Meeting Target","0.83","Meeting Target","0.81","Approaching Target","0.76","Approaching Target","0.86","Meeting Target","0.88","Meeting Target","Exceeding Target","2.26","2.34",2,13,2,"360850011001004",45337,779,786,1155,3174
"1216","36085001100","","","","P.S. 016 JOHN J. DRISCOLL",3.53e+11,"31R016",31,40.639729,-74.079582,"80 MONROE AVE STATEN ISLAND, NY 10301","STATEN ISLAND",10301,"PK,0K,01,02,03,04,05","PK",5,"No","0.83","49651.7",0.23,0.06,0.28,0.55,0.83,0.1,"0.92","0.3","0.95","Meeting Target","0.87","Meeting Target","0.9","Meeting Target","0.74","Approaching Target","0.83","Approaching Target","0.89","Meeting Target","Approaching Target","2.15","2.18",2,13,2,"360850011001004",45337,779,786,1155,3174
"1217","36085002002","","","","P.S. 39 FRANCIS J. MURPHY JR.",3.53e+11,"31R039",31,40.597613,-74.071405,"71 SAND LN STATEN ISLAND, NY 10305","STATEN ISLAND",10305,"PK,0K,01,02,03,04,05","PK",5,"No","0.56","73449.66",0.11,0.14,0.05,0.32,0.37,0.47,"0.94","0.19","0.97","Exceeding Target","0.93","Exceeding Target","0.97","Exceeding Target","0.85","Meeting Target","0.86","Meeting Target","0.94","Exceeding Target","Approaching Target","2.57","2.68",1,3,0,"360850020021020",90598,823,610,1285,3328
"1218","36085002100","","","","STATEN ISLAND COMMUNITY CHARTER SCHOOL",3.53e+11,"84R071",31,40.630238,-74.081143,"309 ST PAULS AVE STATEN ISLAND, NY 10304","STATEN ISLAND",10304,"0K,01,02,03,04,05,06,07,08","0K",8,"No","0.75","48091.89",0.04,0.02,0.54,0.37,0.91,0.05,"0.95","0.14","0.89","Meeting Target","0.91","Meeting Target","0.86","Meeting Target","0.81","Meeting Target","0.87","Meeting Target","0.96","Exceeding Target","Approaching Target","2.36","2.43",2,15,4,"360850021001009",52895,930,963,1454,4227
"1219","36085002100","","","","P.S. 65 THE ACADEMY OF INNOVATIVE LEARNING",3.53e+11,"31R065",31,40.633709,-74.078261,"98 GRANT ST STATEN ISLAND, NY 10301","STATEN ISLAND",10301,"PK,0K,01,02,03,04,05","PK",5,"No","0.5","58183.51",0.03,0.04,0.22,0.41,0.63,0.27,"0.95","0.12","0.98","Exceeding Target","0.97","Meeting Target","0.98","Exceeding Target","0.9","Exceeding Target","0.89","Exceeding Target","0.97","Exceeding Target","Meeting Target","2.75","2.93",2,17,2,"360850021001005",52895,930,963,1454,4227
"1220","36085002900","","","","P.S. 78",3.53e+11,"31R078",31,40.622418,-74.079229,"100 TOMPKINS AVE STATEN ISLAND, NY 10304","STATEN ISLAND",10304,"PK,0K,01,02,03,04,05","PK",5,"Yes","0.88","38859.51",0.07,0.03,0.42,0.49,0.91,0.05,"0.9","0.41","0.91","Approaching Target","0.9","Meeting Target","0.77","Not Meeting Target","0.85","Meeting Target","0.84","Meeting Target","0.94","Exceeding Target","N/A","2.11","2.2",1,11,4,"360850029002000",27063,1316,1615,1815,5226
"1221","36085002900","","","","THE EAGLE ACADEMY FOR YOUNG MEN OF STATEN ISLAND",3.53e+11,"31R028",31,40.620483,-74.080771,"101 WARREN ST STATEN ISLAND, NY 10304","STATEN ISLAND",10304,"06,07,08,09,10,11,12","6",12,"No","0.71","N/A",0.03,0.09,0.52,0.31,0.83,0.07,"0.93","0.23","0.93","N/A","0.87","N/A","0.91","N/A","0.9","N/A","0.87","N/A","0.91","N/A","N/A","2.38","2.43",1,11,4,"360850029003000",27063,1316,1615,1815,5226
"1222","36085002900","","","","I.S. 49 BERTA A. DREYFUS",3.53e+11,"31R049",31,40.620483,-74.080771,"101 WARREN ST STATEN ISLAND, NY 10304","STATEN ISLAND",10304,"06,07,08","6",8,"No","0.75","N/A",0.1,0.11,0.35,0.41,0.76,0.12,"0.91","0.3","0.81","Meeting Target","0.8","Approaching Target","0.82","Approaching Target","0.69","Not Meeting Target","0.68","Not Meeting Target","0.84","Approaching Target","Meeting Target","2.31","2.19",1,11,4,"360850029003000",27063,1316,1615,1815,5226
"1223","36085004000","","","","P.S. 057 HUBERT H. HUMPHREY",3.53e+11,"31R057",31,40.611011,-74.083588,"140 PALMA DR STATEN ISLAND, NY 10304","STATEN ISLAND",10304,"PK,0K,01,02,03,04,05","PK",5,"No","0.85","43857.06",0.08,0.04,0.53,0.34,0.88,0.07,"0.9","0.36","0.92","Meeting Target","0.91","Meeting Target","0.89","Meeting Target","0.82","Meeting Target","0.84","Meeting Target","0.94","Meeting Target","Meeting Target","2.33","2.25",0,13,3,"360850040002008",40971,3030,3454,4202,12261
"1224","36085004700","","","","P.S. 35 THE CLOVE VALLEY SCHOOL",3.53e+11,"31R035",31,40.613578,-74.098959,"60 FOOTE AVE STATEN ISLAND, NY 10301","STATEN ISLAND",10301,"0K,01,02,03,04,05","0K",5,"No","0.32","74254.73",0.03,0.06,0.09,0.24,0.32,0.57,"0.94","0.14","0.99","Exceeding Target","0.96","Exceeding Target","0.99","Exceeding Target","0.85","Meeting Target","0.87","Meeting Target","0.96","Exceeding Target","Meeting Target","3.13","3.32",0,7,3,"360850047002007",73362,471,409,1044,2355
